"","time","post","share","like","love","haha","sad","wow","angry"
"169","2018-03-04T09:12:05+0000","<Cities：台北城市論壇 - 姚文智 / 解開內湖交通結>

紅32．518．棕9．204，這可不是什麼數字祕碼，生活圈在內湖的朋友可一定不陌生，沒錯，這就是內湖地區載客量超高的幾路公車。

平面道路、快速道路、公車、捷運、停車場、與日俱增的人口…內湖交通千千結！但這結也不是不能解，我從停車落點，水陸空三方動線切入，整合相鄰的新北市和基隆市，由點而線而面！

如果你關心內湖的交通，或是正陷在內湖車陣裡，來聽聽我如何解開內湖交通結。

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=35

＃姚文智
＃台北城市論壇
＃解開內湖交通結",27,838,12,8,0,0,3
"170","2018-03-03T12:03:12+0000","東京演講：「首都市長的台灣價值」！",6,404,8,6,0,4,1
"171","2018-03-03T07:11:36+0000","東京非常盛大的新年會",21,1010,13,7,0,2,9
"172","2018-03-02T13:00:00+0000","各位午安，初三好天氣，有到處走春拜年嗎？我已飛抵東京，稍後台北時間16:30，打開手機來看我的日本演講直播吧！我將在東京帝國飯店演講「首都市長的台灣價值」！

這是全日本最重要的台灣社團聯合舉辦的新年會，謝長廷大使、日本台灣交流協會理事長谷琦泰明及多位日本國會議員均會到場參加。

對我來說，這是一場很重要的演說（不由得嚴肅起來了！），我會從最近台灣價值的討論起頭，談到台北從建城百餘年來，逐步作為中心城市、國家首都，首都市長應當扛起的角色與責任！

歡迎收看與指教！",65,857,13,16,1,0,3
"173","2018-03-02T09:00:00+0000","<Cities：台北城市論壇 - 姚文智 / 台北大規模都市再生>

我常常提到“公寓五樓葬禮”的故事，其實是很常見於台北市的老舊社區。

擁有57萬戶老舊建物的台北市，不僅都市更新的時間跟不上市民逐年老去的速度，更多潛藏的天災人禍正在增加老舊社區崩壞的風險。

 “公寓五樓的葬禮”是不是能有不同的結局？我認為只有用空間趨動都市的改革，加速大規模的都市再生，才能帶動整個城市的未來發展，帶給市民真正的幸福。

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=34

＃姚文智
＃台北城市論壇
＃都市再生",57,145,3,1,0,0,0
"174","2018-03-01T10:28:34+0000","今天陪同蔡英文 Tsai Ing-wen總統到覺修宮和保安宮上香，我也應景打上喜氣的紅色系領帶，小英總統注意到了，虧我說「帥哦！」；到保安宮參拜時，還把我拉到身後，要個子比較高的我，站在他後面。
 
大過年，媒體還是選舉話題，關心民進黨在台北市是否會提自己的市長候選人? 我的答案ㄧ樣，基層的態度也非常清楚，那就是全面執政的民進黨應在首都市長選舉提出願景、政策和人才。

其實不管民進黨台北市長候選人將派出白馬或是黑馬，相信只要甘願為這城市做牛做馬，我很期待大家都站出來，進行一場「接近初選的初選」。

我認為，民進黨2018北市這一局，這個春節進入重新盤整的狀態，相信只要提出自己的人選，方向明確之後，民調就會板塊移動，將會證明民進黨在台北市的三足鼎立中，會以團結、價值和理念爭取到勝利，#贏回首都！

#要來囤貨紅領帶
#明年我當市長站小英旁邊
#蔡英文",41,342,12,9,0,0,2
"175","2018-02-28T11:35:11+0000","<Cities：台北城市論壇 - 姚文智 / 西區翻轉>

美麗的城市必定是從一條美麗的河流誕生！淡水河是台北市的母親之河，依偎著淡水河，台北市西區一段穿越百年時光的劇碼從未罷演，像一艘飄盪的小船，從百年前擺渡到現代…

淡水河岸邊的建築物黯淡了、褪色了，但是百年前的繁盛豈甘寂寞，民俗文化和信仰傳統，豐厚的底蘊在等待老城區的風華再現！

SKY LINE計畫要帶領西區全面翻轉，徜徉在藍色公路，欣賞美麗的河岸景緻，老城區未來還要風光一百年！

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=33

＃姚文智
＃台北城市論壇
＃西區翻轉",26,1294,37,12,8,4,60
"176","2018-02-25T10:32:20+0000","【新正年頭，開春好天氣】
今天是大年初一，一早陪同賴清德院長到指南宮上香參拜，感謝賴院長替我加油，以及熱情民眾的鼓勵。

祈求國家風調雨順、國泰民安，台灣價值能真正被體現，自己參選台北市長得到神明庇佑。

明天上午我將陪同蔡英文總統至保安宮祈福；初三接受日本台灣醫師會邀請，前往東京發表「首都市長的台灣價值」的演說，屆時會開直播與大家分享，敬請期待！

#姚文智
#姚文智翻台北
#政大周遭由我帶路
#忙裡偷閒搭貓空纜車",21,467,4,1,0,1,16
"177","2018-02-24T11:39:50+0000","<Cities：台北城市論壇 - 姚文智 / 廢機場變公園>

”You've Got Mail （電子情書）”電影中，梅格．萊恩和湯姆．漢克在紐約中央公園花草水池邊跑步、浪漫擁吻，多麼美好的畫面！台北是不是也可以擁有一個這樣的大中央公園呢？

松山機場橫亙在台北的核心地區，妨礙了這座城市的發展，桃園機場其實足以解決大台北國際交通、國家維安…等種種問題。

廢機場變公園，我就是要圖利全台北市民，一座400公頃、綠草連天的”台北大中央公園”是多麼值得期待！

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=30

＃姚文智
＃台北城市論壇
＃廢松機變公園",3,1898,45,6,16,4,11
"178","2018-02-23T10:47:59+0000","老爸不在的第一次過年，竟有老弟第一次煮年夜菜

#年夜飯
#除夕",32,221,7,1,0,1,2
"179","2018-02-21T10:32:43+0000","<f0><U+009F><U+0090><U+00B6>毛小孩輪值年 姚文智來拜年
團圓時刻，幸運被領養的毛小孩陪同姚文智，用最十全十美的心意，祝福您狗年旺旺來。

#以領養代替購買  #推動友善動物城市
#姚文智翻台北 #台灣犬勝",12,916,12,6,0,2,13
"180","2018-02-20T13:00:00+0000","<Cities：台北城市論壇 - 姚文智 / 第二胎國家養>

總是聽到哪所學校招生不足，哪裡又要廢校了；曾經老松國小有11,100個學生是全世界最大的小學，2016年卻只剩下458個學生了。

台灣生育率年年都在減少，在全世界排名一直在倒數前三名游移。

你或許覺得別人生不生小孩和你有什麼關係？1965年台灣從20.7個青壯世代養一個老人，50年後僅剩下5.6個，這個責任誰都躲不了。

生育率和國力分不開，我的”第二胎國家養”政策，就是和未來世代站在一起，共創台灣希望的新生！

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=36

＃姚文智
＃台北城市論壇
＃第二胎國家養",20,128,2,1,0,0,0
"181","2018-02-20T03:33:00+0000","「錢錢」來也！祝福大家十犬十美，台灣犬勝！

前陣子跟毛小孩們一起拍的賀歲短片趕在小年夜發佈了，可愛的米格魯犬錢錢和狗主人小鄭，今天也特別出席發布記者會，現場氣氛變得萌萌噠~我也特別送上拍片酬勞：「寵物零食禮盒」給錢錢過年加菜！

回想小時候家中曾經養過狗和貓，現在則是貓奴，完全被喵星人收服！但我心中一直想養一隻大狗作伴，但又因擔心沒有時間陪伴而作罷。

拍攝時看到每一位領養毛小孩的主人用心付出，覺得十分感動，也希望大家能更關注動保議題，讓生活在台灣的毛小孩，都能妥善被照顧，真正的「台灣犬勝」！

廣告理論中有個3B法則，指的是Beauty(美人)；Baby(幼兒)；Beast(動物)，這次挑戰了跟狗狗拍片，大家下次希望看到我跟誰一起同框呢？

也跟大家拜早年，祝福大家十犬十美，台灣犬勝，新年快樂，狗年旺旺來！

#姚文智 #姚文智翻台北 #十犬十美 #台灣犬勝

狗年賀歲短片觀看網址：https://youtu.be/vc2adOmavBQ",9,1286,17,45,0,4,10
"182","2018-02-19T13:00:00+0000","<Cities：台北城市論壇 - 劉克襄 / 被台北忽略的郊野>

一座存在國際都市裡的原始森林裡，一個在城市郊野生活、旅行的土地觀察家，劉克襄帶著我們走過台北的郊野淺山。

木頭拱門登山口＋手作步道＋山頂的三角點＋一個美學標誌 - 水泥化 - 違章建築＝台北郊野的新形象

走在郊野山徑，劉克襄也是一個修路的人，一個正在修一條對土地和自然的熱愛、對城市的遠見和尊重的長路，讓我們一起加入這條修路的行列吧！

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=27

＃姚文智
＃台北城市論壇
#劉克襄",119,137,2,0,0,0,0
"183","2018-02-19T11:05:00+0000","「#傾聽，是最安靜的力量。」我永遠站在市民這邊！

柯市長，東門市場改建不該延宕，請扛起責任！將地震數據危言聳聽，推動都更卻如此漫不經心！

今早到東門市場向民眾拜年問候，也非常感謝 阮昭雄議員和 台北。生生不息。王閔生議員兩位民進黨前發言人及當地里長相陪。其實東門市場我很熟悉，不久前才參與一旁的聖母宮天上聖母遶境，所以我對改建進度特別關心。

柯文哲市長就住在附近，但市場改建卻延宕了三十年，柯市長的三年多也沒進度，效率實在太慢。

2015年初，東門市場所在文祥里李里長，曾當面建議以市場改建為核心，整合周邊私有產權進行「大街廓的公辦都更」；賴清德擔任行政院長後，去年底答應租借華光特區特二基地，供東門及南門市場作為中繼場所，「#已不必穿西裝改西裝！」但是柯文哲卻不願出面整合周邊三分之一私有土地，反而是讓地方自己去協調，把責任丟給別人，當然就一拖再拖。

在花蓮地震後，民眾開始關心都更議題，不知道柯市長是口誤或危言聳聽？竟說同樣情況發生在台北市，將會倒塌四千戶、死六萬人。試想在台北市每「一戶15人」，有可能嗎？其實應是4000棟才對，柯市長對數據錯誤引用，只顯示出其對推動都更的漫不經心。

市長任期三年來公辦都更績效慘不忍睹，但卻總是推給前朝、殃及好幾任市長，更譏笑市民貪心而卻不檢討自己扛不起推動公辦都更的責任。

我認為，市政府應擔任實施者，東門市場和周邊私有地整合，進行公辦都更，才能創造整個地區最大的利益、讓市場更現代化。市府應該去思考如何在此精華區，除了保留原有特色，也要融入都市更新的概念去推動社會住宅或是其他功能。

台北市需要以公辦都更為核心，來帶動民辦都更的動能，掀起改造台北市地殼的全民運動。因此，公辦都更必須靠一位真正扛起責任、又有戰略及戰術的市長，而不是講空話、推責任而無具體方案的旁觀者。

#都市更新
#地殼改造運動
#姚文智
#姚文智翻台北",2,293,3,0,0,0,0
"184","2018-02-19T08:24:00+0000","<Cities：台北城市論壇 - 唐鳳 / 從社會企業到社會創新>

智商高於180以上，講話速度快得令人秉息，唐鳳透過slido.com的聊天室來和觀眾互動。

唐鳳的策略模式是從社會企業切入，從民間帶領社會進行創新的數位經濟，利用商業模式來解決問題；終極目標卻是以科技作為輔助，回到人本的初衷，讓人類變得更美好。

透過數位科技的形式來開放政府，匯集更多的民意參與來創造符合時代需求的政策，如果這些都能落實下來，我們就可以與時俱進，好好做一個快樂的台北人！

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=26

＃姚文智
＃台北城市論壇
＃唐鳳",3,917,17,5,0,4,14
"185","2018-02-18T13:00:00+0000","全國倒數第三，是你在哄騙市民吧？

教育部截至2017年上半年統計，台北市餘裕教室活化比只有77%，是「全國倒數第3」！只贏過空間壓力不高的南投及雲林；而活化後用作為幼兒園、社福空間、社會及實驗教育的的間數也只有66間，遠不及新北市的210間。

柯市長說要「連哄帶騙」奪取校園餘裕教室做為社福空間，並自吹自擂如何緊盯教育局，令人啞然失笑。柯市長，「你是真不知，還是假不知啊？」

相對於其他縣市的努力與成果，柯市長的「連哄帶騙」說正突顯出他的無心與無能。做為一市之長，如果看重少子化的問題，有心透過餘裕校園推動轉作社福空間，擬定好政策方針，親自督導或交付副市長與研考會管考，自然令出而行。柯市長會遇哄騙窘境，正是三年多來領導失能的結果。

柯市長，其實你不必連哄帶騙，其他縣市已有可參案例。例如高雄市聯合社會局、都發局、工務局、消防局等相關單位在前期就共同勘查評估，避免單兵作戰、縮短作業時間、使得高雄市利用餘裕校園轉作社福空間在去年就已達到116個據點，而這還不包括公有市場轉型成為托嬰托老空間的成果。

一位理想的首長應該要以魄力擔當帶領整個團隊，而非被人牽著鼻子走，很遺憾，柯市長在校園社福空間改造部份，帶不動教育局及其他單位，只能用取巧討好的話術來哄騙市民。

<f0><U+009F><U+0091><U+0089>相關新聞:https://ppt.cc/f7oTex

#空間活化 
#姚文智
#姚文智翻台北",5,226,4,1,0,0,0
"186","2018-02-18T08:46:52+0000","救災已告一段落，災區進入善後階段，中央與地方專責單位積極進行中<U+22EF>

明天清晨6:30，我要重新開始賀年拜票的行程了！

幫我加油吧！",33,468,36,7,1,1,5
"187","2018-02-18T08:26:48+0000","柯市長在地震後，「不要幻想一坪換一坪」侃侃而談；被問到執行老屋健檢是否有困難？為何又閃爍迴避。

事實上，柯市長知道《危老條例》已於去年5月由總統公布實施，但時隔近10個月，北市一件也沒完成，比起隔壁鄰居新北，成績真的難看。

還有，依建管處今年2月5日最新資料，北市境內尚有46件、影響2272戶「須拆除重建」的危屋，仍未拆除。至於，北市府可主導的公辦都更案，至今也是「寥寥可數」！

當然，更別提，真正可以帶動西區翻轉的雙子星，三年多來竟像「消失的密室」毫無蹤影，請問：這是不是只是市民貪心的幻想啊！

#姚文智
#地震
#都更
#危老條例",7,235,3,0,0,0,1
"188","2018-02-18T07:27:54+0000","0206花蓮地震後，救災第一，我宣布暫停競選活動，一同為傷者祈福，為亡者哀悼，盼台灣平安過年。

然而，這兩天看到柯市長對都更政策的發言，我深感憂慮，如果台灣社會總是災後充斥「無建設性」的議論，那麼等到下次災害降臨，我們仍只會陷入「嚼舌的輪迴」。

柯市長在台北執政已三年，卻只像「旁觀者」一樣，停留在「描述現況」，情緒性的空話，印證其在推動都更的決策反覆與遲延，實在可惜。

天下當然沒有免費的午餐，不勞市長多言；但另一位丁委員馬上加碼，「不但一坪換一坪，還保證送停車位」，了無新意，更只看去兩人對都更問題，一個袖手嘆息，一個漫天喊價，無心膚淺，毫無市長格局！

面對地震風險，台北的安全危機固不待言（我應已演講上百場），未來，我認為台北57萬戶老舊住宅的全面都更刻不容緩，但重點在「市長要不要扛起責任？」

市長如果願意帶頭衝，都市計畫領銜，左手「設計改造」，右手「公辦都更」，傾洪荒之力整合政策、資源、民間力量成為共識，形成一股具有高度動能的都市運動，我稱它為「地殼改造運動」。那麼，真正的台北都市更新（或稱：都市再生）才有實現之日。

「公辦都更」推到極致，民辦都更目前冗長程序與障礙，也會迎刃而解。未來，在公私協力下，至少10倍動能與速度，創造新的都市環境與機能，維護居住正義，並且創造龐大產值與就業機會。

這也是我在去年12/17「地殼改造運動」演講的主軸。我當時演講的綱要：
「1、政府扛責，都計主導，公益優先，大街廓為單元透明參與，財產保障；
2、十年為期，公私協力，「向天借地」，最優容獎生態古蹟保護；
3.中央協助，市府主推，設立住宅與都更局，擴充都更中心，10倍人力，一年100億都更基金。」

這其中有一個重要觀念「向天借地」，也就是台北應透過都更的容積獎勵，讓城市「稍微長高」，來作為動更動能，凝聚市民共識（請參考我過去演講），全力以赴。

過去幾年間，立法院內政委員會的朋友都知道，我不斷提出對台北市都更與改造的想像與作法，提出「都更三箭」：大修以公辦為主導的「都更條例」（原欲改為都市再生條例）、主審「危老條例」（通過施行）、鼓吹「國家住都中心」（已通過），並要求中央政府將其視為最重要的住宅與經濟政策，所做法制的調整，已接近完成。

接下來，就預算不缺的台北市來說，就只差市長的決心，或換一個「有決心的市長」了！",42,193,4,0,0,0,0
"189","2018-02-17T13:00:00+0000","政府應加大決心推動老屋都更

冥冥中的巧合，此次地震適逢美濃地震兩周年，台南維冠大樓倒塌畫面還記憶猶新。我深刻體會，過去歷史不能遺忘，台灣身處環太平洋地震帶，大家必當居安思危，尤其台北是一座人口密集城市，市民朋友應時刻保持警覺。

據統計，全台屋齡超過30年的老屋已逾400萬戶，這些老屋的問題，來自於1970年代台灣快速的工業化，大量的人口移動與城鄉移民，造就雙北急速的都市發展。當時，這些快速而大量興建的房子，無論在耐震係數、結構安全、屋齡等，至今儼然逐漸成為都市計劃的重要問題，是必須徹底改造的時刻。

事實上，台北市老屋健檢計畫截至105年底，已進行372棟、18755戶，僅佔全市老屋的0.3%、2%，速度上需要趕緊加油；而我，也會持續在立法院推動公辦都更修法。

然而，在修法逐步加速都市更新同時，此刻，大家可能會因地震，對自家結構安全產生擔憂。不過，民眾不必過度恐慌。去年，政府為因應需求日多的老屋健檢，通過《都市危險及老舊建築物加速重建條例》，建構一套老屋體檢的結構安全評估辦法、程序。

民眾若有老屋健檢諮詢需求，可洽下列管道：

【老屋健檢 全額補助耐震初評】
聯絡窗口：營建署管理組
詢問電話：(02)8771-2870、2869、2868、2867

【內政部營建署 老屋耐震安檢問答集】
https://goo.gl/2HsyMh

#姚文智
#姚文智翻台北
#推動老屋都更",2,225,4,0,0,0,1
"190","2018-02-17T05:52:50+0000","餘震不斷，「搶救最要緊！」盼所有失聯的人都平安得救，損害降到最低。

我已停止競選活動，跟其他同事ㄧ樣，也捐出一個月所得。

連絡了建築、土木、結構技師等公會，他們都已陸續奔赴花蓮，感謝，加油！

賑災專戶：(1070206花蓮賑災指定捐款)郵政劃撥帳號：06533981，帳戶名：花蓮縣社會救助金專戶。電洽：0900-776365

相關災情資訊：
2018.02.06花蓮大地震災情整合平台 https://ppt.cc/fE0w1x

#天佑花蓮",3,1388,31,8,2,0,16
"191","2018-02-16T13:00:01+0000","為花蓮祈福",35,156,4,1,0,0,0
"192","2018-02-16T07:04:44+0000","災害應變中心訊息分享...
https://www.facebook.com/crisisresponse/?crisis_id=343023392864841",9,1712,20,8,0,1,12
"193","2018-02-15T13:00:00+0000","花蓮陸續傳出災情，希望花蓮的朋友能安然度過，傷害減至最低。

更新：
新聞已更新內容：
https://tw.appledaily.com/new/realtime/20180207/1293547/",17,180,5,0,0,0,2
"194","2018-02-15T10:32:58+0000","直球對決！爭取民進黨台北市長提名，帶領同黨議員們衝選情！
春節氣氛逐漸接近，今早顏聖冠議員邀我一起到萬華三水市場發紅包，也期許年底選舉，我能當母雞帶領民進黨議員們衝選情，一起加油！在這麼寒冷的天，這番話令人窩心、溫暖。不過光靠我一個人加油是不夠的，黨中央也應該更堅定地推出台北市長候選人，給予支持者希望。

昨天簡余晏說，現在要找新鮮有趣、語出驚人的「非典型人才」贏過柯市長；但我相信，這個社會不喜歡說得比做得多。我認為，也許風水輪流轉，「新古典主義」會再流行，而所謂的「新古典」就是對政治基本規範、理念價值的堅持。如果只是插科打諢，講些討好的話，沒有中心思想，遲早選民也會唾棄。

未來，作為爭取黨內市長候選人提名的角色，我將在政策上、選舉活動上，百分百毫無保留地協助同黨議員，而這就是我的直球對決！我認為，民進黨若提名，在政黨政治的競爭基礎上，只要同志團結一心，在現在三足鼎立的局勢下，民進黨定會勝選！

今天非常謝謝聖冠議員，未來我將與更多議員一起掃街、共同拉抬，謝謝聖冠邀請。

#姚文智
#姚文智翻台北
#直球對決
#顏聖冠
#萬華三水市場",6,618,14,3,0,2,0
"195","2018-02-15T03:00:00+0000","接受「西門扶輪社」邀請，與社友們分享要如何進行地殼改造運動、翻轉首都？",55,519,12,3,0,1,1
"196","2018-02-14T12:57:51+0000","<Cities：台北城市論壇 - 凌宗魁 / 包容歷史的城市發展>

當戲劇界正在流行穿越與重生，揭開台北老建築的前世今生，又該以何種面貌讓世界看見台北？而台北人又看見台北了嗎？

被喻為文化界恐怖份子的凌宗魁，看來其實最是斯文；他期望承載歷史記憶的老台北建築能被存留下來，經過時間和空間的淬煉與塑造，又能和新的建設共存。

在爭取文化資產保留的最大價值時，凌宗魁的霸氣盡展無疑！

<f0><U+009F><U+0091><U+0089>完整內容：http://yaotrendingtaipei.com/article_con.php?type=1&id=25

＃姚文智
＃城市論壇",9,154,1,0,0,0,0
"197","2018-02-14T07:08:00+0000","「簡余晏&姚文智」就在年晃兄【Online鍾點讚】談【參選就是為勝選！】

意外與至少大半年未碰到面的簡余晏同台，節目中提到燈節風波，仍為觀傳局的同仁抱不平，能夠感受到她對工作認真執著的態度。

在節目裡，年晃兄問，表態參選的呂前副總統受訪時說有自信會是第一名，那我呢？

我想，參選除了為翻轉台北市政外，最重要的是為了勝選！只要獲得提名，我有信心為民進黨重新贏回首都政權！

精彩的節目內容，請鎖定華視頻道【Online鍾點讚】
華視PM 2300-2400 / 華視資訊台PM 2200-2300

#姚文智
#姚文智翻台北
#簡余晏
#Online鍾點讚",40,1321,25,6,1,0,3
"198","2018-02-13T13:00:01+0000","台北燈節標案疑雲重重，儼然大巨蛋案翻版！柯市長請說清楚！

有關陳景峻副市長指控柯文哲市長違法一事，我認為景峻兄其實是在「求救」，所以我也才趕快喊話要景峻兄盡快「棄暗投明」。

台北燈節招標發包過程內情如何？柯市長有責任對外說明釐清，何況不符行政體制也是您的副市長親言。今天媒體更進一步將台北燈節招標細節道出，恐怕這一連串的燈節爭議無論在《採購法》、《公益勸募條例》都有違背之虞。

景峻兄行政資歷豐富，對公務流程極為清楚。或許，就是在接下此燙手山芋後就發現恐怕涉及嚴重的事，才會有那番談話，且綜觀世界各國，極少有市長所指派的副市長公開在媒體上，與市長叫陣。

私會燈節廠商一事，柯市長用「攔轎伸冤」解釋，但合約的實質內容是否與原合約一致？合約遲遲談不攏，是談了以後才簽？還是附加條件後才簽？難道台北市政府的廉政委員會不查嗎？如果廉政委員會未再運作，政風也應該介入調查。

在我看來，整件事儼然「大巨蛋案翻版」，當年李述德會被起訴，就是因簽訂合約後又改了廠商的回饋條件。我呼籲，這件事已導致市府上下公私部門分際一團亂，燈節活動恐怕也將被影響，是否涉及不為外人所知的隱情？請柯市長說清楚。

#姚文智
#台北燈節
#陳景峻
#柯文哲
#請柯市長說清楚",33,104,5,2,0,0,0
"199","2018-02-13T06:51:49+0000","紙風車魅力果真無法擋！

陰雨綿綿寒風刺骨的天氣，也難以退卻大家的熱情！
昨天看見擠爆禮堂的孩子們，臉上露出最天真的笑容和笑聲，心也暖了起來！

#姚文智
#紙風車
#魅力無法擋",14,1310,29,5,1,2,18
"200","2018-02-12T13:00:00+0000","汪汪汪汪汪汪汪汪汪汪
旺旺旺旺旺旺旺旺旺旺

#姚文智
#姚文智翻台北
#毛小孩賀歲ComingSoon",19,171,4,1,0,0,0
"201","2018-02-12T11:20:32+0000","不說應該大家都忘了，復興空難今天是三週年，三年過去了，廢松機變公園至今仍是等待！

我的年輕助理說，時髦的青蛙ㄧ直盼著來旅行，他們murmur著：
台北市需要一座大公園讓小朋友們放電！
台北市需要一個景點讓你的青蛙去旅行！
台北市需要這一片綠，改變城市的未來！

我<U+8AAC>，再加把勁，4月22日，春暖花開時，讓我們一起站出來，「手牽手，萬人擁抱中央公園！」

#姚文智
#姚文智翻台北
#廢松機變公園
#蛙蛙不在家原來都去台北大中央公園卡位了
#讓台北樹蛙多一處棲息環境
#4月22日活動詳情鎖定FB",35,212,5,9,0,2,0
"202","2018-02-11T12:29:10+0000","請景峻兄棄暗投明，將柯文哲市長違法之事說清楚，如果不法，就將他繩之以法。

柯文哲市長不在國內，由其任命的陳景峻副市長指控市長違法，這是天大地大的事，可說是政變也不為過！想必景峻兄是受到了莫大委屈而必須切割。

但更重要的是，景峻兄應站出來講清楚 #柯文哲 是否違法私會廠商？所謂的「攔轎陳情」是發生在簽約前還是簽約後？柯文哲是否有違法募款？

今年台北燈節標案在發包過程中，發生很多啟人疑竇之事，包括柯文哲封殺風傳媒記者、前觀傳局長簡余晏被指棄職潛逃，連素負清望的紙風車劇團也發出聲明表達未參與...

燈節標案在流標三次後，好不容易有廠商願意投標也得標了，竟花了一個多月簽約，還傳出「不得異議協議書」的簽署過程，主責的觀傳局長也閃電請辭。而在陳景峻副市長接手後，就傳出柯文哲市長馬上介入的新聞報導。

最諷刺的是人在歐洲的柯文哲才放話說今年市長選舉不募款，莫非是要靠台北燈節的模式獲得資源？難道市府的標案都是柯文哲競選的募款管道？

呼籲陳景峻副市長請勇敢得站出來說清楚講明白，在價值的投靠上是不能和稀泥的。請景峻兄棄暗投明，應該把柯文哲市長違法的事情說清楚，如果不法，就將他繩之以法。

#姚文智
#姚文智翻台北
#陳景峻
#新北都景峻
#台北燈節",14,1224,22,3,0,0,7
"203","2018-02-10T11:00:00+0000","天氣冷颼颼 看戲熱呼呼<U+2603><U+FE0F><U+2603><U+FE0F>
姚文智邀您一起與紙風車同樂，體會客家文化之美！<f0><U+009F><U+008C><U+00BA><f0><U+009F><U+008C><U+00B8>

由客委會和紙風車劇團合作的客家新童話音樂劇「桐花島故事」，本周日將在信義區永春國小演出，以生動的歌謠、舞蹈、雜耍、特技及各式有趣的互動道具，吸引大、小朋友目光，在看戲的過程中，更加認識客家村文化。<f0><U+009F><U+0091><U+00A8><U+200D><f0><U+009F><U+0091><U+00A9><U+200D><f0><U+009F><U+0091><U+00A7><f0><U+009F><U+0091><U+00AB><f0><U+009F><U+0091><U+00AD>

時間：2月4日星期日15:30
地點：台北市永春國小大禮堂(捷運後山埤站1號出口)

#姚文智
#一起來看戲
#要多穿一點喔",3,228,7,2,1,2,5
"204","2018-02-10T09:48:55+0000","狗年到來，台灣犬勝！

再過半個月，農曆新年即將到來。我們一起揮別雞年，迎來狗年。這次我辦公室的春聯與紅包主題是「台灣犬勝」

大家都知道，狗是人類最忠實的朋友；台灣土狗尤其忠誠、忠心、生活適應力極佳、更具靈性，是最能彰顯與代表「台灣價值」的精神！當然囉！對待台灣土狗，也絕不能撒謊、欺騙。

無論如何，新的一年，盼身在台灣的你我，不管是在工作、感情、學業或者生活上，既能「全勝」，也能「大勝」，最終「全面大勝」！姚文智，祝福大家！

《台灣犬勝》春聯與紅包袋索取資訊：
請洽士林區服務處（02-2881-1559）；大同區服務處（02-2559-7736）

#姚文智
#台灣犬勝
#武昌街城隍爺降駕同事說選這張
#發出前再請城隍廟加持一下
#有拜有保庇",7,380,10,2,0,3,3
"205","2018-02-08T10:01:15+0000","昨夜，小英主席特地向著我說「我如果偏心，我一定是偏著你」，這句話持續在我心裡繚繞，心窩暖暖地。

今天，接受同黨同志許智傑邀請寫寫春聯。記者們一直想問要寫什麼給小英？我只好從善如流，寫下「不用偏心，只怕變心，好好愛我」 

我深刻思考著，我們從政就要不忘初心，不管是偏心、愛心、真心、疼心，或者心心相印，時時回想當初參與投入政治志業的理想、價值才是最重要的。

我依然本著不忘本、「不忘初心」的信念，盼黨內無論基層、中央，都應回歸本心，面對首都這一役。

#好好愛台灣 #姚文智 #不忘初心 #蔡英文",32,593,10,2,0,1,1
"206","2018-02-07T09:16:51+0000","真的感謝姚老師，媒體稱我們<U+7232>「姚姚隊」下午同台！

2014年幫助柯文哲勝選的姚立明老師，今天面對媒體時提到：「柯文哲喪失兩岸價值觀，很危險，背棄自己承諾的價值，不能隨他而去。」同時姚老師也鼓勵我勇往直前，把支持者的熱情激發出來，就有勝選的機會！

我將會持續積極表達參選到底的意志與決心，堅持下去！朋友們，用力替我加油，好嗎？

#姚姚配 #姚文智 #姚立明 #參選到底的決心",10,314,12,0,5,0,0
"207","2018-02-07T00:32:43+0000","姚立明老師：「我覺得文智會是一個好市長！無論有沒有獲得提名，只要文智參選到底，我願意擔任他的總幹事！」

今天真是峰迴路轉，下午參加「#鄭知道了！」節目錄影，意外獲得姚立明老師鐵口支持，節目主持人鄭弘儀問：「為何支持姚文智？」，他說：「我覺得文智會是一個好市長」！

同時，2014年神準預測得票數的姚老師也表示，民進黨在台北市三強鼎立3：3：3的情形下，不但能打破藍大於綠的基本盤迷思，勝選機會也是相當高的，所以鼓勵我堅定參選。

我頓時有種「雨過天青雲破處」的感覺，未來選情將豁然開朗、勇往直前！

我想對民進黨中央說：「台灣價值，我來實現」；更想對支持者說，民進黨這塊招牌不應成為台北市的原罪，我以民進黨為榮，全力爭取黨內提名，代表民進黨參選台北市長！

歡迎今晚２２：００－２４：００鎖定88台(或89台)三立iNEWS《鄭知道了》

直播網址：http://live.setn.com/Live/691

#姚文智 
#姚立明
#台灣價值我來實踐 
#以民進黨為榮 
#鄭知道了",3,272,19,1,12,3,0
