"Media","month","date","V2","V3"
"567","UDN","05","20","藍首場大造勢526啟程 8天7夜全台路跑"," 國民黨首場大型造勢全台接力路跑，五月廿六日從中央黨部開跑，黨主席吳敦義（右）將主持誓師出發儀式。 記者林澔一／攝影分享  facebook    年底縣市長選舉國民黨首場大型造勢活動將登場。國民黨將在五月廿六日至六月二日展開「愛台不斷電、青年護台灣」八天七夜的全台接力路跑活動，由台北出發順時針繞經全台十九縣市，全台總計將有二百一十棒進行接力，並且在十九縣市舉行定點造勢。 屆時國民黨完成提名的十八個縣市長及九合一參選人也將接力造勢。六月二日晚上在終點的立法院群賢樓前舉辦藍絲帶晚會，以行動凸顯蔡政府執政亂象，同時提出具體政策回應民意。 全台接力路跑五月廿六日將從中央黨部出發，黨主席吳敦義主持誓師出發儀式，吳敦義將發表國民黨青年願景，以及活動反空汙、反核食公投兩大訴求，隨後由吳敦義、台北市長參選人丁守中率市議員參選人與路跑第一棒成員共同出發，展開八天七夜的路跑活動。 路跑活動將從台北市、新北市、宜蘭縣，以順時針方向由東往西進行接力。除了新竹縣外，十八個縣市長提名參選人也將接力進行選戰造勢。 新北市的造勢點選在深澳電廠，新北市長參選人侯友宜、基隆市長參選人謝立功，宜蘭縣長參選人林姿妙都將到場表達反深澳、反空汙訴求，主辦單位也將邀請丁守中參加，「北北基宜」連線共同造勢。從東部回到西部後，嘉義縣長參選人吳育仁將邀請前總統馬英九參與嘉義段的路跑。 六月二日路跑活動回到終點的台北市，當天晚上六點將在立法院前舉辦藍絲帶晚會，由吳敦義帶領現場民眾，在拒馬蛇籠上綁上代表民主的白絲帶，晚會並將邀請歷任黨主席共襄盛舉，展現大團結氣勢。 "
"568","UDN","05","21","綠的變殭屍 藍的卻死了？"," 聯合報最新台北市長選情調查發現，支持率分為丁守中三成六、柯文哲三成三及賴清德一成六。圖為國民黨台北市長參選人丁守中。 記者楊正海／攝影分享  facebook    聯合報最新民調，丁守中、柯文哲、賴清德支持率三人分別是卅六％、卅三％、十六％，未表態十五％。此一民調有各自不同的解讀，由於距離投票日仍有半年的時間，其中還充滿不可預知的變數，鹿死誰手，恐怕到最後才能見真章。 筆者曾參與二○一四年地方選舉輔選，坦白說，藍軍的縣市長候選人受幾個不利因素的影響，幾乎沒有作戰能力。一、縣市議員提名後，黨對自行參選者無法約束，原本期待小雞拱母雞的團結態勢，最後變成兄弟登山各自努力的局面，有些地方甚至發生母雞被小雞踩死的慘況；二、選舉已進入網路的時代，候選人與抬轎者竟茫然無知，更無法透過網路來反駁或澄清不利的謠言，當然更不會應用網路來扭轉選情了；三、當年中央的執政成績不佳，馬英九站台成為票房毒藥；四、刪減軍公教年終慰問金，致藍軍的支持者不輔選也不投票。在這幾個不利因素的影響下，二○一四大敗了。 今年的五二○是蔡總統執政兩周年，聯合報的系列社論從「民進黨完全執政，台灣全面倒退」、「中央官員地方化，治國思維黨派化」，到「總統權力大到隨心所欲，卻不知用來造福」，篇篇都反映了民眾的心聲。這些因素固然有利於藍軍的選情，但值得注意的是坊間有一句話說，「綠的變殭屍，但藍的卻死了」。所以藍的小雞更要團結起來拱母雞外，縣市長候選人也要提出有利民生經濟的政見，才能迎戰二○一八地方選舉。 "
"569","UDN","05","21","民進黨自提台北市長人選 許忠信：禮讓丁守中"," 即將宣布參選台南市長的許忠信，昨晚與多名友人參加廟會活動同桌時說，民進黨自提台北市長人選，等於禮讓丁守中，今天聯合報的民調就印證他的說法。 台聯前立委、成大教授許忠信，昨晚參加六甲區廟會活動，與民進黨前台南縣黨部主委蔡爾翰等人同桌。 許忠信表示，民進黨決定自提人選時，就是等於禮讓（或暗助）丁守中，因為這次丁守中真的很強，實力比國民黨多年前提名的黃大洲，及上次的連勝文好，更大膽預測民進黨無論推誰都不會贏，即使推最強的賴神也是會輸。 今天聯合報頭版所做的民調，即丁守中略勝柯文哲，綠邊緣化，丁36%、柯文哲33%、賴清德僅16%，某種程度印證許忠信的推測。即將宣布參選台南市長的許忠信（左二）。記者吳政修 ／攝影分享  facebook   "
"570","UDN","05","21","公開透明成公器私用? 綠議員批北市府成柯P競選總部"," 根據《聯合報》最新民調顯示，下任台北市長若由台北市長柯文哲、前立委丁守中對決，41%的民眾傾向支持丁守中，39%支持柯文哲，丁守中小勝柯文哲3個百分點。對此，柯文哲今天上午出席環南市場上樑典禮，會後受訪時坦言「差不多」，我們現在自己做的民調也是落後一些。 不過民進黨籍台北市議員阮昭雄諷刺，怎麼聽起來「好像有點怪怪的」，我也來「覺得不對，舉手發問一下」。 阮昭雄質疑，柯市長口中所謂「自己做」，是指市府內部某單位受指示使用公帑進行今年的台北市長選舉民調嗎？如果是，在此要嚴重的指正柯市長，這件事情無關台北市政，怎能動用市府預算來進行，這完全是公私不分，自我圖利的行為。 阮昭雄說，難道這就是柯市長所標榜的「進步價值」嗎？為了自己選舉的私利，可以指揮市府同仁為自己服務，甚至動用公家的預算嗎？這樣的行為能為城市帶來光榮嗎？  阮昭雄強調，柯文哲市長一定要說明清楚，若無則勉之，但真有錯則要改之，儘速向市民大眾清楚說明跟道歉。 對於阮昭雄的質疑，北市府發言人劉奕霆表示，市府內部不可能引用公家機關的資源做選舉相關民調，市長今日所回應內容應是參考近日外部所做民調，並非市府內部所做的調查。 劉奕霆說，北市府所做的調查資料應議會要求都是公開上網的，外界可以隨時在市府研考會網站上查詢。民進黨籍台北市議員阮昭雄。圖／擷取自阮昭雄臉書分享  facebook   "
"571","UDN","05","21","丁守中批抄政見 柯文哲：我執行力比較高"," 國民黨台北市長參選人丁守中表示，他現在不敢再多談政見，擔心一談就被現任市長柯文哲抄襲。對此，柯文哲今天說，大家對該做的事情想法差不多，只不過「我執行力比較高」。 繼18日出席斯文里三期拆除工程動工典禮後，柯文哲今天又出席「環南市場改建工程」上梁典禮。這兩件工程都是柯文哲任內重要政績，斯文里都更案歷經3任市長，直到上週，斯文里三期拆除工程才動工；環南市場改建工程則延宕18年，歷經4位市長，民國105年11月才開工。 柯文哲在上梁典禮後受訪。對於丁守中指責他「抄政見」，柯文哲說，其實大家對於該做的市政工作，想法還是差不多。 他表示，就像忠孝橋引道拆除計畫在前市長黃大洲時代就已訂定，「其實我只是把他的設計圖拿來，執行完畢而已」。 柯文哲說，環南市場改建第一期工程預定明年完工，但這也不算是他的亮點政績，反正市場本來就應該改建，就一個一個把它做好。 他指出，接下來還有第一果菜市場、台北魚市、南門市場、東門市場要改建，「我們都有排順序，一個一個處理掉」。 國民黨台北市長參選人丁守中表示，他現在不敢再多談政見，擔心一談就被現任市長柯文哲抄襲。柯文哲則回應，大家對該做的事情想法差不多，只不過「我執行力比較高」。 中央社分享  facebook   "
"572","UDN","05","21","連勝文願輔選 丁守中將打另類選戰策略"," 中國國民黨中央委員連勝文認為，丁守中可做好市長，輔選事宜則尊重參選人規劃，外界視為破冰。國民黨台北市長參選人丁守中今天則說，將走另類選戰策略，爭取中間選民。 連勝文和丁守中在上一屆國民黨內台北市長初選競爭激烈，最後由連勝文勝出，外界認為連、丁兩家因此結下心結。為凝聚藍營向心力，丁守中日前拜會連勝文父親、前黨主席連戰請益；連勝文昨天也說，他認為丁守中可做好市長，是否輔選將尊重參選人規劃。 丁守中今天陪同黨籍台北市議員參選人盧威到中山區興安國宅關懷銀髮族，以及暢談銀髮政策。 他會前受訪時表示，自己在上一屆台北市長選舉時也有幫連勝文輔選、站台和走市場拜票，每次激烈競爭選舉，他都是為國民黨全力拚戰和衝刺。 但話鋒一轉，丁守中說，現在國民黨資源有限，自己和團隊成員想以另類選戰策略取代以往動員造勢方式，將盡量走入基層和群眾，主動爭取接觸中間選民，現在已逐漸看出成效。 媒體追問聯合報最新民調顯示，丁守中支持率36%已勝過現任台北市長柯文哲的33%。丁守中僅表示，民調起起伏伏，自己會全力以赴，積極爭取中間選民支持。 外界認為柯陣營近來開始大打政績牌，丁守中則表示，柯文哲任內政績乏善可陳，很多都是笑話，且許多早就該做的政策卻都沒有做，認為柯文哲缺乏遠見。"
"573","UDN","05","21","影／拉民調靠「時力」 柯P：和林昶佐交情不錯","  台北市長柯文哲18號參加環南市場改建工程典禮，對於聯合報做出的台北市長選舉支持度調查，國民黨台北市長參選人丁守中，再度領先民進黨及台北市長柯文哲，即使民進黨推派行政院長賴清德出來選台北市長，丁守中還是以36%支持度居第一，而現任台北市長柯文哲，則是排名第二，僅獲得33%的支持率，對此柯文哲表示，自己內部調查也輸丁守中，但強調自己擁有比較高的執行力，能打贏這場選仗。台北市長柯文哲上午參加環南市場改建工程典禮。攝影／記者王彥鈞分享  facebook   "
"574","UDN","05","21","民調小輸丁守中？柯文哲：落後一些"," 環南市場上午舉行上梁典禮，貴賓合照時，民進黨市議員不同以往，站在離柯文哲（左七）最遠的一端。 記者鄭超文／攝影分享  facebook    《聯合報》最新民調顯示，下任台北市長若由台北市長柯文哲、前立委丁守中對決，41%的民眾傾向支持丁守中，39%支持柯文哲，丁守中小勝柯文哲3個百分點。柯文哲今天上午受訪時坦言「差不多」，自己做的民調也是落後一些。 柯文哲出席環南市場上梁典禮，會後媒體追問，是否還會覺得「老天會幫你？」他回答說，如果你有心做好一件事情，全世界都會來幫你，就像是大運會成功，就有很大的運氣成分，有3個颱風轉向，90度轉彎。 至於年底選舉，藍綠歸隊後，有什麼選戰策略？柯文哲說，沒有特別想法，每天把該做事情繼續做，把它做好就好了。 是否會找時代力量合作？柯文哲說，朋友要多、敵人要少，自己和時力立委林昶佐的交情也不錯，私底下再找他談。 對於丁守中批評柯文哲都抄自己的政見，柯文哲笑說「我執行力比較高」。 柯文哲表示，像是北門的忠孝橋引道拆除計畫，早在前市長黃大洲時代就訂了，只是把他的設計圖拿來執行完畢而已，大家想法都差不多。 年底選戰是否會打出政績牌，例如把環南市場列為「亮點政績」？柯文哲說，這也不是亮點政績，反正市場本來就應該改建，就一個一個把它做好，第一果菜市場、漁市場、南門、東門市場等，一個個處理掉。 對於前競選總幹事姚立明爆料，指柯文哲過去曾經多次找記者「放話」，攻擊自己在北巿府的屬下。對此，柯文哲不願多談，僅說，不隨便評論。 "
"575","UDN","05","21","北市打丁不打柯？ 民進黨：先讓國民黨下去"," 丁守中。 圖／聯合報系資料照片分享  facebook    民進黨決定徵召黨內人選參選台北市長，不再與無黨籍現任市長柯文哲合作。本周三民進黨選對會將請表態參選的立委姚文智跟前副總統呂秀蓮到黨中央協調，選對會共同召集人陳明文表示，這次是採徵召方式，因此會先協調，協調不成再用民調參考，至於台北市民進黨要派誰選，選對會下周三才會確定。 陳明文表示，本周三選對會將討論除了現有表態人選外還有誰有意參選，另外也將請姚文智、呂秀蓮來協調，協調不成，才會參考民調。至於傳民進黨北市選戰策略是打國民黨台北市長參選人丁守中為主，打丁不打柯，陳明文笑著否認，選戰策略當然不會那麼早對外講。 陳明文解釋，如果民進黨人選確定，選舉怎麼可能不打柯文哲，但是「打丁不打柯」邏輯也沒錯，如果最後是民進黨跟柯文哲撕破臉，只會讓丁守中漁翁得利，民進黨為何要讓丁守中贏？只是選戰有先後策略而已，希望先讓國民黨下去。 姚文智表示，2014年民進黨與柯文哲因誤會而結合，2018年因了解而分手，「與柯文哲不是朋友也不一定要當敵人，也不一定要當賤人，但也不可能是愛人、貴人，他也可能是路人」。 媒體質疑黨中央「打丁不打柯」策略遭外界可能要操作棄保，姚文智表示，自己不可能被黨中央棄保，因為棄保通常都是在兩者的立場接近，互相的選擇可轉移，民進黨提名自己人後，棄保只會發生在共同支持兩岸一家親的人身上，不會發生在民進黨的候選人。 至於今日聯合報民調公布若丁、柯、姚三人對決，姚文智民調只有8％，姚文智今酸說，這民調若可信，年底選完台灣或許還未被中國統一，但台北市已經變成中國的一部分。 "
"576","UDN","05","21","民調小勝柯 丁守中要打另類選戰爭取中間選民"," 國民黨台北市長參選人丁守中，今天和台北市議員參選人盧威到眷村關心銀髮長者。 丁守中競選團隊／提供分享  facebook    《聯合報》最新民調顯示，國民黨台北市長參選人丁守中小勝柯文哲，丁守中不敢掉以輕心，他今天受訪時表示，民進黨、柯文哲掌握執政優勢，現在就全力以赴，以往的動員模式，如今國民黨沒有太多資源跟能力，現在選舉要走另類方式，就是勤走基層、群眾，積極爭取中間選民支持。 丁守中今天和台北市議員參選人盧威到眷村關心銀髮長者，會前被問到最新民調，丁守中表示，民調起起伏伏，他會全力以赴，畢竟民進黨掌握行政資源，柯文哲掌握執政優勢，所以戒慎恐懼、全力以赴，要讓民眾知道台北市太落後，必須更繁榮更好更安全，藉此積極獲得中間選民支持。 是否現在也開始鎖定中間選民？丁守中說，他向來走的路線就是中間選民，之前擔任立委的選區士林北投也非常綠，綠營議員的票加起來比藍營議員多4萬5000票，但過去幾次選舉，他都能拿到五成七、五成五的選票，他向來走中間選民路線，關心公共政策、民生法案。 對於現任台北市長柯文哲最近積極打政績，丁守中直言，柯文哲政績乏善可陳，很多早該做的事，現在都沒在做，柯文哲沒有宏觀視野跟市政專業，很多事拖了4年才開始推動，這都太晚了，但現在自己也不敢談政見，一談就被柯文哲偷抄襲，不敢多談。 媒體追問，柯文哲抄襲哪些政見？丁守中直呼「很多」，例如捷運吃到飽月票，他從去年11月叫到現在，結果柯市府一個多月前採用；又譬如居家防滑防跌設施，他在臉書講了，柯市府過沒多久就推動。 "
"577","UDN","05","21","民調小輸丁守中？ 柯P坦言：確實落後","  《聯合報》最新民調顯示，下任台北市長若由台北市長柯文哲、前立委丁守中對決，41%的民眾傾向支持丁守中，39%支持柯文哲，丁守中小勝柯文哲3個百分點。 對此，柯文哲今天上午出席環南市場上樑典禮，會後受訪時坦言「差不多」，自己做的民調也是落後一些。 媒體追問，是否還會覺得「老天會幫你」？柯文哲說，如果你有心做好一件事情，全世界都會來幫你，就像是大運會成功，就有很大的運氣成分，有3個颱風轉向，90度轉彎。 至於年底選舉，藍綠歸隊後，有什麼選戰策略？柯文哲說，沒有特別想法，每天把該做事情繼續做，把它做好就好了。 是否會找時代力量合作？柯文哲說，朋友要多、敵人要少，自己和時力立委林昶佐的交情也不錯，私底下再找他談。國民黨候選人丁守中支持度，略勝柯文哲。 圖／聯合報系資料照片分享  facebook    對於丁守中批評柯文哲都抄自己的政見，柯文哲笑說「我執行力比較高」。 柯文哲表示，像是北門的忠孝橋引道拆除計畫，早在前市長黃大洲時代就訂了，只是把他的設計圖拿來執行完畢而已，大家想法都差不多。 年底選戰是否會打出政績牌，例如把環南市場列為「亮點政績」？柯文哲說，這也不適亮點政績，反正市場本來就應該改建，就一個一個把它做好，第一果菜市場、漁市場、南門、東門市場等，一個個處理掉。 對於前競選總幹事姚立明爆料，指柯文哲過去曾經多次找記者「放話」，攻擊自己在北巿府的屬下。對此，柯文哲不願多談，僅說，不隨便評論。"
"578","UDN","05","21","民調略勝柯P 丁守中：選舉沒太多資源要走另類方式"," 年底九合一大選，民進黨、市長柯文哲的合作破局濃厚，國民黨台北市長參選人丁守中仍不敢掉以輕心，他今天受訪時表示，民進黨、柯文哲掌握執政優勢，現在就全力以赴，以往的動員模式，如今國民黨沒有太多資源跟能力，現在選舉要走另類方式，就是勤走基層、群眾，積極爭取中間選民支持。 丁守中今天和台北市議員參選人盧威到眷村關心銀髮長者，會前被問到最新民調顯示，丁守中的民調略勝柯文哲時，丁守中表示，民調起起伏伏，他會全力以赴，畢竟民進黨掌握行政資源，柯文哲掌握執政優勢，所以戒慎恐懼、全力以赴，要讓民眾知道台北市太落後，必須更繁榮更好更安全，藉此積極獲得中間選民支持。 是否現在也開始鎖定中間選民？丁守中說，他向來走的路線就是中間選民，之前擔任立委的選區士林北投也非常綠，綠營議員的票加起來比藍營議員多4萬5000票，但過去幾次選舉，他都能拿到五成七、五成五的選票，他向來走中間選民路線，關心公共政策、民生法案。 至於是否跟國民黨中央委員連勝文破冰？丁守中說，上次選舉時就全力幫連勝文輔選站台，大家也別忘了，他向來在激烈競爭後，都會為黨拚戰，不管黃大洲、郝龍斌、連勝文等。 話鋒一轉，丁守中表示，他覺得現在選舉要走另類方式，就是盡量走入基層、走入群眾，以往動員的耗費方式，國民黨目前也沒有這種資源跟能力，現在走入基層群眾，主動接觸中間選民。 對於現任台北市長柯文哲最近積極打政績，丁守中直言，柯文哲政績乏善可陳，現在如果開始談政績，很多地方看起來是笑話，很多早該做的事，現在都沒在做，柯文哲沒有宏觀視野跟市政專業，很多事拖了4年才開始推動，這都太晚了，但現在自己也不敢談政見，一談就被柯文哲偷抄襲，不敢多談。 媒體追問，柯文哲抄襲哪些政見？丁守中直呼「很多」，例如捷運吃到飽月票，他從去年11月叫到現在，結果柯市府一個多月前採用；又譬如居家防滑防跌設施，他在臉書講了，柯市府過沒多久就推動。 丁守中也說，士林社子發生一家四口燒死事件，他很早就提出各個家戶要送煙霧偵測器，才講沒多久，就接到義消電話說柯文哲要求大量發送，現在他不敢多提政見，談太多政見就被抄了。國民黨台北市長參選人丁守中，今天和台北市議員參選人盧威到眷村關心銀髮長者。圖／丁守中競選團隊提供分享  facebook   "
"579","UDN","05","21","北市最新民調／丁守中小贏柯P 賴清德還輸二成"," 國民黨台北市長參選人丁守中。記者楊正海/攝影分享  facebook   本報最新台北市長選情調查發現，民進黨自推人選起步晚，即便派出民意支持度最高的賴清德，也暫難撼動柯、丁對決現況，支持率分為丁守中三成六、柯文哲三成三及賴清德一成六。 調查發現，下屆台北市長選舉若為現任市長柯文哲與國民黨候選人丁守中對決，四成一選民屬意丁守中，三成九支持柯文哲，兩人聲勢相當；另有一成九選民未表態。 民進黨決議採徵召機制自行推出人選後，為北市選情投下新變數。不過，調查發現，民進黨無論是推出姚文智、呂秀蓮或賴清德代表綠營征戰北市，目前都尚未撼動柯、丁兩強對決態勢，民進黨想贏得北市選戰，仍有相當努力空間。 分析民進黨自推人選對北市選情的影響，各競選組合中，以賴清德的吸票能力相對較佳(一成六)，讓丁守中支持率由原本與柯對決的四成一下滑至三成六，柯文哲支持率由三成九降至三成三，未表態者由一成九降為一成五。以上顯示，民進黨若徵召賴出馬，支持率雖落後其他兩人至少十七個百分點，但賴對於柯丁既有支持者都有號召力。 民進黨若推姚文智或呂秀蓮參選，對原本選情的影響則小。柯，丁、姚三人爭霸，丁守中目前獲得三成九選民支持，柯文哲以三成八緊追在後，僅百分之八支持姚文智；柯、丁、呂三人競逐，丁守中同樣以四成一支持度暫居領先，柯文哲以三成八支持度居次，4%支持呂秀蓮。 分析顯示，民進黨若推姚文智或呂秀蓮參選，原本柯丁對決時支持柯文哲的選民，僅百分之五左右會投姚或呂，約九成仍力挺柯；但若由賴清德參選，原柯文哲支持者雖仍有七成六擁柯，但一成九會轉向支持賴清德，顯示賴清德參選對於柯文哲的殺傷力較高。 再從政黨傾向來看，柯丁兩人對決時，柯文哲獲得七成綠營選民青睞；民進黨若推姚文智或呂秀蓮，綠營支持者仍有約六成挺柯；但若由賴清德出征北市，綠營支持者挺柯比率降到四成二，四成七轉而擁賴，賴清德參選對於凝聚綠營票源的效果較明顯。 不過，中立選民對於各種競選組合的敏感度低，不論是兩人或是三人對決的競選組合中，柯文哲都獲得逾四成選民力挺，支持度明顯高於丁守中（二成二到二成六之間）或挺姚、呂、賴等民進黨人選(百分之三至一成一)。 此外，各競選組合中，柯文哲都獲得不少年輕選民的青睞，20到29歲年輕選民挺柯比率都在六成六到七成一之間；另一方面，丁守中支持者以年長選民居多，50歲以上選民擁丁比率都接近或超過五成。 調查還發現，對柯文哲擔任台北市長的表現，北市選民以好評居多，四成七滿意，三成八不滿意，一成五無意見。 分析顯示，滿意柯市長施政表現者，七成五挺柯連任，一成七擁丁；不滿意柯市長表現者，則有七成七希望換丁守中做做看，僅百分之五支持柯連任。 這次調查於5月16至19日晚間進行，成功訪問了1006位設籍台北市的成年民眾，另有171人拒訪；在95%的信心水準下，抽樣誤差在正負3.1%以內。調查以台北市住宅電話為母體作尾數兩位隨機抽樣，並依據台北市成年民眾之性別、年齡及行政區人口結構進行加權。"
"580","UDN","05","21","聯合報系北市最新民調／丁守中勝柯P 賴清德輸很大"," 國民黨候選人丁守中支持度，略勝柯文哲。 圖／聯合報系資料照片分享  facebook    民進黨將在本月底前確認台北市長提名人選。本報最新台北市長選情調查發現，民進黨自推人選起步晚，即使派出民意支持度最高的行政院長賴清德參選，也暫難撼動柯、丁對決現況，支持率分別為丁守中三成六、柯文哲三成三、賴清德一成六。  現任市長柯文哲與丁守中對決，小輸。 圖／聯合報系資料照片分享  facebook    下屆台北市長選舉若為現任市長柯文哲與國民黨候選人丁守中對決，四成一選民屬意丁守中，三成九支持柯文哲，兩人聲勢相當；另有一成九選民未表態。 民進黨決議採徵召機制自行推出人選後，為北市選情投下新變數。不過分析顯示，民進黨若推姚文智或呂秀蓮參選，原本柯丁對決時支持柯文哲的選民，僅百分之五左右會投姚或呂，約九成仍力挺柯；但若由賴清德參選，原柯文哲支持者雖仍有七成六擁柯，但一成九會轉向支持賴清德，顯示賴清德參選對於柯文哲的殺傷力較高。 調查發現，民進黨無論是推出姚文智、呂秀蓮或賴清德代表綠營征戰北市，目前都尚未撼動柯、丁兩強對決態勢，民進黨想贏得北市選戰，仍有相當努力空間。  民進黨若由賴清德參選北市長，民調仍未拉起。 圖／聯合報系資料照片分享  facebook    分析民進黨自推人選對北市選情的影響，各競選組合中以賴清德的吸票能力相對較佳（一成六），讓丁守中支持率由原本與柯對決的四成一下滑至三成六，柯文哲支持率由三成九降至三成三，未表態者由一成九降為一成五。以上顯示，民進黨若徵召賴出馬，支持率雖落後其他兩人至少十七個百分點，但賴對於柯丁既有支持者都有號召力。  圖／聯合報提供分享  facebook     民進黨若推姚文智或呂秀蓮參選，對原本選情的影響則小。柯、丁、姚三人爭霸，丁守中目前獲得三成九選民支持，柯文哲以三成八緊追在後，僅百分之八支持姚文智；柯、丁、呂三人競逐，丁守中同樣以四成一支持度暫居領先，柯文哲以三成八支持度居次，百分之四支持呂秀蓮。 這次調查於五月十六至十九日晚間進行，成功訪問了一千零六位設籍台北市的成年民眾，另有一百七十一人拒訪；在百分之九十五的信心水準下，抽樣誤差在正負三點一個百分點以內。調查以台北市住宅電話為母體作尾數兩位隨機抽樣，並依據台北市成年民眾之性別、年齡及行政區人口結構進行加權。 "
"581","UDN","05","22","柯文哲：未花公帑做民調 僅幕僚做趨勢分析"," 民主進步黨籍台北市議員阮昭雄質疑台北市長柯文哲濫用公帑做民調，柯文哲今天說，他不可能拿市政府的錢去做民調，但幕僚會蒐集各家民調，進行趨勢分析。 針對平面媒體民調顯示，目前國民黨參選人丁守中較柯文哲略高，柯文哲昨天說：「其實我們自己做也是落後一些。」引來議員質疑他濫用公帑。 柯文哲出席台北市106學年度第2學期「公私立中等學校優良學生頒獎典禮」前受訪表示，「我們也沒有去做什麼民調，但幕僚會蒐集各家民調來看一看，做配對和趨勢分析」。 記者詢問柯文哲，對於總統府祕書長陳菊表態「不可能」代表民進黨參選台北市長，他會不會鬆口氣，柯文哲表示，每天都有各種傳聞，「我還是一樣的態度，每天做好自己的事情就好」。 至於身兼時代力量台北市黨部主委的立委林昶佐說，他自己就是時代力量台北市議員參選人的「母雞」，不打算找柯文哲站台，對此，柯文哲說，他跟林昶佐關係很好，但人與人之間不可能百分之百每個項目都合作，大部分就是盡量增加善意，有互動就好了。 記者詢問柯文哲，會不會找綠黨合作。柯文哲表示，反正朋友要多，敵人要少，「就是都可以談嘛」。 民主進步黨籍台北市議員阮昭雄質疑台北市長柯文哲濫用公帑做民調，柯文哲今天說，他不可能拿市政府的錢去做民調，但幕僚會蒐集各家民調，進行趨勢分析。 聯合報系資料照／記者胡經周攝影分享  facebook    "
"582","UDN","05","22","影／民調變變變！柯又贏丁勝綠天王","   民進黨決定自提人選，但到底要推派誰出征台北市長選舉，可能最快本週就會有答案，22號上午新台灣國策智庫發表最新民調，在六都市民對藍綠政治人物的好感度排行中，國民黨新北市長參選人侯友宜排名第一，第二名竟然是與民進黨分手的台北市長柯文哲，好感度贏過第三名的行政院長賴清德與第四名的台中市長林佳龍，幾乎是贏過了綠營眾天王，不過柯文哲聽到這個結果，愣了幾秒鐘，反問記者這個民調該怎麼解讀。而這份民調也顯示，柯文哲在台北市的民調又回升，贏過國民黨參選人的丁守中，分別對戰民進黨的陳菊，賴清德跟姚文智，柯文哲都還是保持微幅領先，對此柯文哲受訪時低調回應，民調每天都在變，看看就好。  台北市長柯文哲出席中等學校優良學生表揚大會。照片台北市政府提供。分享  facebook   "
"583","UDN","05","22","新台灣國策智庫民調柯文哲獨佔鰲頭 他淡定說看看就好"," 新台灣國策智庫今日最新民調顯示，台北市長柯文哲無論對上民進黨立委姚文智、行政院長賴清德、或總統府秘書長陳菊及國民黨北市長參選人丁守中，柯的民調都是最高。對此柯文哲下午受訪時淡定表示，「民調每天都看看就好」。 柯文哲今天下午到南港區成德國中出席公私立中等學校優良學生表揚大會前接受媒體聯訪。媒體問柯，昨天柯才說自己的民調稍為落後丁守中而已，今日就出現新台灣國策智庫的民調，對此柯說，「沒有啦，我們也沒有去做什麼民調」，但會蒐集各家民調來看一看，會做配對，這叫趨勢分析。 至於台北市議員阮昭雄質疑柯文哲亂花公帑，用納稅錢台做北市長選戰的內部民調，柯今天下午再次澄清說，他們不可能拿台北市政府的錢去做民調，但幕僚會把市面上所有的資料拿來分析。 陳菊今天在立法院斬釘截鐵說，不會來選台北市長，媒體問柯，會不會覺得鬆口氣？柯說，每天都有各種傳聞，他還是一樣的態度，每天做好自己該做的事就好。至於丁守中說，自己若當選，會恢復敬老金政策、都市更新一坪換一坪，是不是衝著柯文哲來？柯說這個有機會再說明。 媒體也提問，新台灣國策智庫的民調顯示，在六都中，柯的好感度只輸給新北市長參選人侯友宜，柯文哲今日僅說，「這民調，該怎麼解釋？」並未正面回答。台北市長柯文哲今天下午到南港區成德國中出席公私立中等學校優良學生表揚大會前接受媒體聯訪。記者魏莨伊／攝影分享  facebook   "
"584","UDN","05","22","影／柯P與綠分手 丁守中：不敢樂觀","  民進黨確定自提人選，柯文哲傳出改找第三勢力合作，為台北市長選戰引爆新戰火，國民黨台北市長參選人丁守中強調，會極力整合爭取泛藍和中間選民的支持，只是柯文哲可望找第三勢力合作，試圖再度聚集白色力量，會不會為國民黨在台北市的選情增添變數，丁守中則認為選舉各憑本事，很難去預測其結果。外傳柯文哲改找第三勢力合作，國民黨台北市長參選人丁守中強調，會極力整合爭取泛藍和中間選民的支持。攝影／記者陳煜彬分享  facebook    【中央社／台北22日電】民進黨自提北市長人選，有學者預估台北市長柯文哲選票將被瓜分，恐掉35萬票。中國國民黨台北市長參選人丁守中今天說，選舉還早，不敢太樂觀，將聯合泛藍及努力爭取中間選民。 中評社報導，中山大學政治系教授廖達琪分析指出，民主進步黨在台北市長選舉不再和無黨籍台北市長柯文哲合作後，預計柯文哲4年前獲得的85萬選票中，將有大量民進黨支持者回流綠營，柯文哲頂多維持40至50萬的選票，而丁守中在國民黨動員加持下，可望獲得超過60萬票。 丁守中上午出席在國民黨中央黨部舉辦的宗教事務委員會成立大會，他接受媒體聯訪時表示，現在選舉還沒結束，不敢如此樂觀，自己現在是審慎因應，勤跑基層、全力衝刺，還說拜票拜到喉嚨都啞了。 針對柯文哲若和第三勢力合作是否擔憂，丁守中表示，他難以預測柯文哲作法，但選舉就是大家互相努力、各憑本事，自己會努力鞏固正藍選票，當然也要聯合泛藍（親民黨和新黨），以及積極爭取中間選民支持。 他說，各界也不斷懷疑民進黨是否為「假提名真禮讓」，甚至不排除最後拋出棄保策略，將會審慎以對。 另外，丁守中也提到，今天出席活動是來請益、請託，因本身就有宗教信仰，長期以來也和宗教團體維持良好互動。"
